UniqueId,StationUniqueId,PlatformNumber,CardinalDirection,PlatformNaptanCode,FriendlyName,IsCustomerFacing,HasServiceInterchange,AccessibleEntranceName,HasStepFreeRouteInformation
940GZZDLSTL-Plat01-SB-dlr,940GZZDLSTL,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZDLSTL-Plat02-NB-dlr,940GZZDLSTL,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZDLWFE-Plat01-EB-dlr,940GZZDLWFE,1,Eastbound,,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZDLWFE-Plat02-WB-dlr,940GZZDLWFE,2,Westbound,,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZDLWIQ-Plat02-SB-dlr,940GZZDLWIQ,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZDLWIQ-Plat03-NB-dlr,940GZZDLWIQ,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZDLWIQ-Plat04-WB-dlr,940GZZDLWIQ,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZDLWSV-Plat01-SB-dlr,940GZZDLWSV,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZDLWSV-Plat02-NB-dlr,940GZZDLWSV,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUACT-Plat01-WB-district|piccadilly,940GZZLUACT,1,Westbound,9400ZZLUACT1,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUACT-Plat02-WB-piccadilly,940GZZLUACT,2,Westbound,9400ZZLUACT3,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUACT-Plat03-EB-piccadilly,940GZZLUACT,3,Eastbound,9400ZZLUACT4,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUACT-Plat04-EB-district|piccadilly,940GZZLUACT,4,Eastbound,9400ZZLUACT2,Eastbound Platform 4,TRUE,TRUE,,TRUE
940GZZLUACY-Plat01-NB-northern,940GZZLUACY,1,Northbound,9400ZZLUACY1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUACY-Plat02-SB-northern,940GZZLUACY,2,Southbound,9400ZZLUACY1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUADE-Plat01-WB-district|hammersmith-city,940GZZLUADE,1,Westbound,9400ZZLUADE2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUADE-Plat02-EB-district|hammersmith-city,940GZZLUADE,2,Eastbound,9400ZZLUADE1,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUAGL-Plat01-SB-northern,940GZZLUAGL,1,Southbound,9400ZZLUAGL1,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUAGL-Plat02-NB-northern,940GZZLUAGL,2,Northbound,9400ZZLUAGL1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUALD-Plat01-EB-circle,940GZZLUALD,1,Eastbound,,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUALD-Plat02-NB-metropolitan,940GZZLUALD,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUALD-Plat03-NB-metropolitan,940GZZLUALD,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUALD-Plat04-WB-circle,940GZZLUALD,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUALP-Plat01-WB-piccadilly,940GZZLUALP,1,Westbound,9400ZZLUALP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUALP-Plat02-EB-piccadilly,940GZZLUALP,2,Eastbound,9400ZZLUALP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUASG-Plat01-EB-piccadilly,940GZZLUASG,1,Eastbound,,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUASG-Plat02-EB-piccadilly,940GZZLUASG,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUASG-Plat03-WB-piccadilly,940GZZLUASG,3,Westbound,,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUASG-Plat04-WB-piccadilly,940GZZLUASG,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUASL-Plat01-EB-piccadilly,940GZZLUASL,1,Eastbound,9400ZZLUASL1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUASL-Plat02-WB-piccadilly,940GZZLUASL,2,Westbound,9400ZZLUASL2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBBB-Plat01-WB-district|hammersmith-city,940GZZLUBBB,1,Westbound,9400ZZLUBBB2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUBBB-Plat02-EB-district|hammersmith-city,940GZZLUBBB,2,Eastbound,9400ZZLUBBB1,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUBBN-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLUBBN,1,Eastbound,9400ZZLUBBN1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBBN-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLUBBN,2,Westbound,9400ZZLUBBN2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBDS-Plat01-EB-piccadilly,940GZZLUBDS,1,Eastbound,9400ZZLUBDS1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBDS-Plat02-WB-piccadilly,940GZZLUBDS,2,Westbound,9400ZZLUBDS1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBEC-Plat01-WB-district,940GZZLUBEC,1,Westbound,9400ZZLUBEC2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBEC-Plat02-EB-district,940GZZLUBEC,2,Eastbound,9400ZZLUBEC1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBKE-Plat01-WB-central,940GZZLUBKE,1,Westbound,9400ZZLUBKE2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBKE-Plat02-EB-central,940GZZLUBKE,2,Eastbound,9400ZZLUBKE1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBKH-Plat01-WB-central,940GZZLUBKH,1,Westbound,9400ZZLUBKH2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBKH-Plat02-EB-central,940GZZLUBKH,2,Eastbound,9400ZZLUBKH1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBLG-Plat01-WB-central,940GZZLUBLG,1,Westbound,9400ZZLUBLG1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBLG-Plat02-EB-central,940GZZLUBLG,2,Eastbound,9400ZZLUBLG1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBMY-Plat01-WB-jubilee,940GZZLUBMY,1,Westbound,9400ZZLUBMY2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBMY-Plat02-EB-jubilee,940GZZLUBMY,2,Eastbound,9400ZZLUBMY1,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBBDS-Plat01-WB-central,HUBBDS,1,Westbound,9400ZZLUBND1,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBBDS-Plat02-EB-central,HUBBDS,2,Eastbound,9400ZZLUBND1,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBBDS-Plat03-NB-jubilee,HUBBDS,3,Northbound,9400ZZLUBND2,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBBDS-Plat04-SB-jubilee,HUBBDS,4,Southbound,9400ZZLUBND3,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBBDS-PlatA-EB-elizabeth,HUBBDS,A,Eastbound,,Eastbound Platform A,TRUE,FALSE,,TRUE
HUBBDS-PlatB-WB-elizabeth,HUBBDS,B,Westbound,,Westbound Platform B,TRUE,FALSE,,TRUE
940GZZLUBOR-Plat01-NB-northern,940GZZLUBOR,1,Northbound,9400ZZLUBOR1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBOR-Plat02-SB-northern,940GZZLUBOR,2,Southbound,9400ZZLUBOR2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBOS-Plat01-WB-piccadilly,940GZZLUBOS,1,Westbound,9400ZZLUBOS2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBOS-Plat02-EB-piccadilly,940GZZLUBOS,2,Eastbound,9400ZZLUBOS1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBSC-Plat01-WB-district,940GZZLUBSC,1,Westbound,9400ZZLUBSC2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBSC-Plat02-WB-piccadilly,940GZZLUBSC,2,Westbound,9400ZZLUBSC4,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBSC-Plat03-EB-piccadilly,940GZZLUBSC,3,Eastbound,9400ZZLUBSC3,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUBSC-Plat04-EB-district,940GZZLUBSC,4,Eastbound,9400ZZLUBSC1,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUBST-Plat01-NB-metropolitan,940GZZLUBST,1,Northbound,9400ZZLUBST7,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBST-Plat02-NB-metropolitan,940GZZLUBST,2,Northbound,9400ZZLUBST7,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBST-Plat03-SB-metropolitan,940GZZLUBST,3,Southbound,9400ZZLUBST8,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUBST-Plat04-NB-metropolitan,940GZZLUBST,4,Northbound,9400ZZLUBST7,Northbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUBST-Plat05-EB-circle|hammersmith-city,940GZZLUBST,5,Eastbound,9400ZZLUBST3,Eastbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUBST-Plat06-WB-circle|hammersmith-city,940GZZLUBST,6,Westbound,9400ZZLUBST4,Westbound Platform 6,TRUE,FALSE,,TRUE
940GZZLUBST-Plat07-SB-jubilee,940GZZLUBST,7,Southbound,9400ZZLUBST5,Southbound Platform 7,TRUE,FALSE,,TRUE
940GZZLUBST-Plat08-SB-bakerloo,940GZZLUBST,8,Southbound,9400ZZLUBST1,Southbound Platform 8,TRUE,FALSE,,TRUE
940GZZLUBST-Plat09-NB-bakerloo,940GZZLUBST,9,Northbound,9400ZZLUBST2,Northbound Platform 9,TRUE,FALSE,,TRUE
940GZZLUBST-Plat10-NB-jubilee,940GZZLUBST,10,Northbound,9400ZZLUBST6,Northbound Platform 10,TRUE,FALSE,,TRUE
940GZZLUBTK-Plat01-NB-northern,940GZZLUBTK,1,Northbound,9400ZZLUBTK1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBTK-Plat02-SB-northern,940GZZLUBTK,2,Southbound,9400ZZLUBTK1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBTX-Plat01-NB-northern,940GZZLUBTX,1,Northbound,9400ZZLUBTX1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBTX-Plat02-SB-northern,940GZZLUBTX,2,Southbound,9400ZZLUBTX1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBWR-Plat01-WB-district|hammersmith-city,940GZZLUBWR,1,Westbound,9400ZZLUBWR2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBWR-Plat02-EB-district|hammersmith-city,940GZZLUBWR,2,Eastbound,9400ZZLUBWR1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBWT-Plat01-WB-circle|district,940GZZLUBWT,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBWT-Plat02-EB-circle|district,940GZZLUBWT,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUBZP-Plat01-NB-northern,940GZZLUBZP,1,Northbound,9400ZZLUBZP1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUBZP-Plat02-SB-northern,940GZZLUBZP,2,Southbound,9400ZZLUBZP2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCAR-Plat01-EB-piccadilly,940GZZLUCAR,1,Eastbound,9400ZZLUCAR1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCAR-Plat02-WB-piccadilly,940GZZLUCAR,2,Westbound,9400ZZLUCAR1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCFM-Plat01-NB-northern,940GZZLUCFM,1,Northbound,9400ZZLUCFM1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCFM-Plat02-SB-northern,940GZZLUCFM,2,Southbound,9400ZZLUCFM1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCGN-Plat01-WB-piccadilly,940GZZLUCGN,1,Westbound,9400ZZLUCGN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCGN-Plat02-EB-piccadilly,940GZZLUCGN,2,Eastbound,9400ZZLUCGN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCHL-Plat01-WB-central,940GZZLUCHL,1,Westbound,9400ZZLUCHL2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCHL-Plat02-EB-central,940GZZLUCHL,2,Eastbound,9400ZZLUCHL1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCKS-Plat01-WB-piccadilly,940GZZLUCKS,1,Westbound,9400ZZLUCKS1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCKS-Plat02-WB-piccadilly,940GZZLUCKS,2,Westbound,9400ZZLUCKS1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCKS-Plat04-WB-piccadilly,940GZZLUCKS,4,Westbound,9400ZZLUCKS1,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUCND-Plat01-NB-northern,940GZZLUCND,1,Northbound,9400ZZLUCND1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCND-Plat02-SB-northern,940GZZLUCND,2,Southbound,9400ZZLUCND1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCPC-Plat01-NB-northern,940GZZLUCPC,1,Northbound,9400ZZLUCPC1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCPC-Plat02-SB-northern,940GZZLUCPC,2,Southbound,9400ZZLUCPC1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCPK-Plat01-NB-jubilee,940GZZLUCPK,1,Northbound,9400ZZLUCPK1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCPK-Plat02-SB-jubilee,940GZZLUCPK,2,Southbound,9400ZZLUCPK2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCPN-Plat01-NB-northern,940GZZLUCPN,1,Northbound,9400ZZLUCPN1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCPN-Plat02-SB-northern,940GZZLUCPN,2,Southbound,9400ZZLUCPN1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCPS-Plat01-NB-northern,940GZZLUCPS,1,Northbound,9400ZZLUCPS1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCPS-Plat02-SB-northern,940GZZLUCPS,2,Southbound,9400ZZLUCPS1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCSD-Plat01-NB-northern,940GZZLUCSD,1,Northbound,9400ZZLUCSD1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCSD-Plat02-SB-northern,940GZZLUCSD,2,Southbound,9400ZZLUCSD1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCSM-Plat01-SB-metropolitan,940GZZLUCSM,1,Southbound,9400ZZLUCSM1,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCTN-Plat01-NB-northern,940GZZLUCTN,1,Northbound,9400ZZLUCTN2,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCTN-Plat02-SB-northern,940GZZLUCTN,2,Southbound,9400ZZLUCTN4,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCTN-Plat03-NB-northern,940GZZLUCTN,3,Northbound,9400ZZLUCTN1,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUCTN-Plat04-SB-northern,940GZZLUCTN,4,Southbound,9400ZZLUCTN3,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUCWL-Plat01-WB-central,940GZZLUCWL,1,Westbound,9400ZZLUCWL2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCWL-Plat02-EB-central,940GZZLUCWL,2,Eastbound,9400ZZLUCWL1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCWP-Plat01-WB-district,940GZZLUCWP,1,Westbound,9400ZZLUCWP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCWP-Plat02-EB-district,940GZZLUCWP,2,Eastbound,9400ZZLUCWP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUCXY-Plat01-NB-metropolitan,940GZZLUCXY,1,Northbound,9400ZZLUCXY1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUCXY-Plat02-SB-metropolitan,940GZZLUCXY,2,Southbound,9400ZZLUCXY2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUDBN-Plat01-WB-central,940GZZLUDBN,1,Westbound,9400ZZLUDBN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUDBN-Plat02-EB-central,940GZZLUDBN,2,Eastbound,9400ZZLUDBN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUDGE-Plat01-WB-district,940GZZLUDGE,1,Westbound,9400ZZLUDGE2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUDGE-Plat02-EB-district,940GZZLUDGE,2,Eastbound,9400ZZLUDGE1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUDGE-Plat03-WB-district,940GZZLUDGE,3,Westbound,9400ZZLUDGE2,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUDGY-Plat01-WB-district,940GZZLUDGY,1,Westbound,9400ZZLUDGY1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUDGY-Plat02-EB-district,940GZZLUDGY,2,Eastbound,9400ZZLUDGY2,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUDOH-Plat01-NB-jubilee,940GZZLUDOH,1,Northbound,9400ZZLUDOH1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUDOH-Plat02-SB-jubilee,940GZZLUDOH,2,Southbound,9400ZZLUDOH1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUEAE-Plat01-WB-metropolitan|piccadilly,940GZZLUEAE,1,Westbound,9400ZZLUEAE2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEAE-Plat02-EB-metropolitan|piccadilly,940GZZLUEAE,2,Eastbound,9400ZZLUEAE1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUEAN-Plat01-WB-central,940GZZLUEAN,1,Westbound,9400ZZLUEAN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEAN-Plat02-EB-central,940GZZLUEAN,2,Eastbound,9400ZZLUEAN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUECM-Plat01-WB-district|piccadilly,940GZZLUECM,1,Westbound,9400ZZLUECM2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUECM-Plat02-EB-district|piccadilly,940GZZLUECM,2,Eastbound,9400ZZLUECM1,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUECT-Plat01-EB-district,940GZZLUECT,1,Eastbound,9400ZZLUECT1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUECT-Plat02-EB-district,940GZZLUECT,2,Eastbound,9400ZZLUECT1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUECT-Plat03-WB-district,940GZZLUECT,3,Westbound,9400ZZLUECT2,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUECT-Plat04-WB-district,940GZZLUECT,4,Westbound,9400ZZLUECT2,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUECT-Plat05-EB-piccadilly,940GZZLUECT,5,Eastbound,9400ZZLUECT3,Eastbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUECT-Plat06-WB-piccadilly,940GZZLUECT,6,Westbound,9400ZZLUECT4,Westbound Platform 6,TRUE,FALSE,,TRUE
940GZZLUEFY-Plat01-NB-northern,940GZZLUEFY,1,Northbound,9400ZZLUEFY1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEFY-Plat02-NB-northern,940GZZLUEFY,2,Northbound,9400ZZLUEFY1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUEFY-Plat03-SB-northern,940GZZLUEFY,3,Southbound,9400ZZLUEFY2,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUEFY-Plat04-SB-northern,940GZZLUEFY,4,Southbound,9400ZZLUEFY2,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUEGW-Plat01-SB-northern,940GZZLUEGW,1,Southbound,9400ZZLUEDW2,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEGW-Plat02-SB-northern,940GZZLUEGW,2,Southbound,9400ZZLUEGW1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUEGW-Plat03-SB-northern,940GZZLUEGW,3,Southbound,9400ZZLUEGW1,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUEHM-Plat01-WB-district|hammersmith-city,940GZZLUEHM,1,Westbound,9400ZZLUEHM2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUEHM-Plat02-EB-district|hammersmith-city,940GZZLUEHM,2,Eastbound,9400ZZLUEHM1,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUEMB-Plat01-WB-circle|district,940GZZLUEMB,1,Westbound,9400ZZLUEMB4,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEMB-Plat02-EB-circle|district,940GZZLUEMB,2,Eastbound,9400ZZLUEMB3,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUEMB-Plat03-NB-northern,940GZZLUEMB,3,Northbound,9400ZZLUEMB5,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUEMB-Plat04-SB-northern,940GZZLUEMB,4,Southbound,9400ZZLUEMB6,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUEMB-Plat05-NB-bakerloo,940GZZLUEMB,5,Northbound,9400ZZLUEMB1,Northbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUEMB-Plat06-SB-bakerloo,940GZZLUEMB,6,Southbound,9400ZZLUEMB2,Southbound Platform 6,TRUE,FALSE,,TRUE
940GZZLUEPG-Plat01-WB-central,940GZZLUEPG,1,Westbound,,Westbound Platform 1,TRUE,FALSE,Hillcrest Way,TRUE
940GZZLUEPG-Plat02-WB-central,940GZZLUEPG,2,Westbound,,Westbound Platform 2,TRUE,FALSE,Station Road,TRUE
940GZZLUEPK-Plat01-WB-district,940GZZLUEPK,1,Westbound,9400ZZLUEPK1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEPK-Plat02-EB-district,940GZZLUEPK,2,Eastbound,9400ZZLUEPK1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUEPY-Plat01-EB-district,940GZZLUEPY,1,Eastbound,9400ZZLUEPY1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUEPY-Plat02-WB-district,940GZZLUEPY,2,Westbound,9400ZZLUEPY2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUERB-Plat01-NB-bakerloo,940GZZLUERB,1,Northbound,9400ZZLUERB1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUERB-Plat02-SB-bakerloo,940GZZLUERB,2,Southbound,9400ZZLUERB2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUERC-Plat01-EB-circle|hammersmith-city,940GZZLUERC,1,Eastbound,9400ZZLUERC2,Eastbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUERC-Plat02-WB-circle|district,940GZZLUERC,2,Westbound,9400ZZLUERC2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUERC-Plat03-WB-circle|district,940GZZLUERC,3,Westbound,9400ZZLUERC3,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUERC-Plat04-WB-circle|hammersmith-city,940GZZLUERC,4,Westbound,9400ZZLUERC4,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUESQ-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUESQ,1,Westbound,9400ZZLUESQ2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUESQ-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUESQ,2,Eastbound,9400ZZLUESQ1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUFBY-Plat01-WB-district,940GZZLUFBY,1,Westbound,9400ZZLUFBY2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUFBY-Plat02-EB-district,940GZZLUFBY,2,Eastbound,9400ZZLUFBY1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUFLP-Plat01-WB-central,940GZZLUFLP,1,Westbound,9400ZZLUFLP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUFLP-Plat02-EB-central,940GZZLUFLP,2,Eastbound,9400ZZLUFLP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUFYC-Plat01-NB-northern,940GZZLUFYC,1,Northbound,9400ZZLUFYC1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUFYC-Plat02-NB-northern,940GZZLUFYC,2,Northbound,9400ZZLUFYC1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUFYC-Plat03-SB-northern,940GZZLUFYC,3,Southbound,9400ZZLUFYC2,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUFYR-Plat01-NB-metropolitan,940GZZLUFYR,1,Northbound,9400ZZLUFYR3,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUFYR-Plat02-NB-jubilee,940GZZLUFYR,2,Northbound,9400ZZLUFYR1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUFYR-Plat03-SB-jubilee,940GZZLUFYR,3,Southbound,9400ZZLUFYR2,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUFYR-Plat04-SB-metropolitan,940GZZLUFYR,4,Southbound,9400ZZLUFYR4,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUGDG-Plat01-NB-northern,940GZZLUGDG,1,Northbound,9400ZZLUGDG1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGDG-Plat02-SB-northern,940GZZLUGDG,2,Southbound,9400ZZLUGDG1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGGH-Plat01-WB-central,940GZZLUGGH,1,Westbound,9400ZZLUGGH2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGGH-Plat02-EB-central,940GZZLUGGH,2,Eastbound,9400ZZLUGGH1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGGN-Plat01-NB-northern,940GZZLUGGN,1,Northbound,9400ZZLUGGN1,Northbound Platform 1,FALSE,FALSE,,TRUE
940GZZLUGGN-Plat02-NB-northern,940GZZLUGGN,2,Northbound,9400ZZLUGGN1,Northbound Platform 2,TRUE,FALSE,,TRUE
